YEAR,REGION,PLANTING_DATE,MONTH,DAY,PD_WINDOW,IRRIGATION,SOIL,COMPANY_VARIETY,MG,MG_SECTION,PLANTING_DATE_FULL,MG_SEC,GENERAL_REGIONS,YIELD
2016,C,15-Mar,3,15,A,Non,Silt Loam,DL-6-4.5-4.9,NA,4.5-4.9,3/15/16,3.0_4.4,C,38.61
2016,C,15-Mar,3,15,A,Non,Silt Loam,DL-6-4.5-4.9,NA,4.5-4.9,3/15/16,3.0_4.4,C,37.34
2016,C,15-Mar,3,15,A,Non,Silt Loam,DL-6-4.5-4.9,NA,4.5-4.9,3/15/16,3.0_4.4,C,39.44
2016,C,15-Mar,3,15,A,Non,Silt Loam,DL-7-4.5-4.9,NA,4.5-4.9,3/15/16,3.0_4.4,C,43.77
2016,C,15-Mar,3,15,A,Non,Silt Loam,DL-7-4.5-4.9,NA,4.5-4.9,3/15/16,3.0_4.4,C,50.53
2016,C,15-Mar,3,15,A,Non,Silt Loam,DL-7-4.5-4.9,NA,4.5-4.9,3/15/16,3.0_4.4,C,35
2016,C,15-Mar,3,15,A,Non,Silt Loam,DL-7-4.5-4.9,NA,4.5-4.9,3/15/16,3.0_4.4,C,43.36
2016,C,15-Mar,3,15,A,Non,Silt Loam,DL-8-4.5-4.9,NA,4.5-4.9,3/15/16,3.0_4.4,C,30.55
2016,C,15-Mar,3,15,A,Non,Silt Loam,DL-8-4.5-4.9,NA,4.5-4.9,3/15/16,3.0_4.4,C,46.05
2016,C,15-Mar,3,15,A,Non,Silt Loam,DL-8-4.5-4.9,NA,4.5-4.9,3/15/16,3.0_4.4,C,45.09
2016,C,15-Mar,3,15,A,Non,Silt Loam,DL-8-4.5-4.9,NA,4.5-4.9,3/15/16,3.0_4.4,C,33.98
2016,C,15-Mar,3,15,A,Non,Silt Loam,DL-9-5.0-6.0,NA,5.0-6.0,3/15/16,3.0_4.4,C,64.66
2016,C,15-Mar,3,15,A,Non,Silt Loam,DL-9-5.0-6.0,NA,5.0-6.0,3/15/16,3.0_4.4,C,70.54
2016,C,15-Mar,3,15,A,Non,Silt Loam,DL-9-5.0-6.0,NA,5.0-6.0,3/15/16,3.0_4.4,C,60.18
2016,C,15-Mar,3,15,A,Non,Silt Loam,DL-9-5.0-6.0,NA,5.0-6.0,3/15/16,3.0_4.4,C,59.62
2016,C,15-Mar,3,15,A,Non,Silt Loam,DL-10-5.0-6.0,NA,5.0-6.0,3/15/16,3.0_4.4,C,54.17
2016,C,15-Mar,3,15,A,Non,Silt Loam,DL-10-5.0-6.0,NA,5.0-6.0,3/15/16,3.0_4.4,C,65.24
2016,C,15-Mar,3,15,A,Non,Silt Loam,DL-10-5.0-6.0,NA,5.0-6.0,3/15/16,3.0_4.4,C,60.71
2016,C,15-Mar,3,15,A,Non,Silt Loam,DL-10-5.0-6.0,NA,5.0-6.0,3/15/16,3.0_4.4,C,57.75
2016,C,15-Mar,3,15,A,Non,Silt Loam,DL-11-5.0-6.0,NA,5.0-6.0,3/15/16,3.0_4.4,C,62.73
2016,C,15-Mar,3,15,A,Non,Silt Loam,DL-11-5.0-6.0,NA,5.0-6.0,3/15/16,3.0_4.4,C,72.05
2016,C,15-Mar,3,15,A,Non,Silt Loam,DL-11-5.0-6.0,NA,5.0-6.0,3/15/16,3.0_4.4,C,59.18
2016,C,15-Mar,3,15,A,Non,Silt Loam,DL-11-5.0-6.0,NA,5.0-6.0,3/15/16,3.0_4.4,C,64.67
2016,C,15-Mar,3,15,A,Non,Silt Loam,DL-12-5.0-6.0,NA,5.0-6.0,3/15/16,3.0_4.4,C,65.31
2016,C,15-Mar,3,15,A,Non,Silt Loam,DL-12-5.0-6.0,NA,5.0-6.0,3/15/16,3.0_4.4,C,73.67
2016,C,15-Mar,3,15,A,Non,Silt Loam,DL-12-5.0-6.0,NA,5.0-6.0,3/15/16,3.0_4.4,C,61.97
2016,C,15-Mar,3,15,A,Non,Silt Loam,DL-12-5.0-6.0,NA,5.0-6.0,3/15/16,3.0_4.4,C,63.94
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-1-3.0-4.4,NA,3.0-4.4,4/1/16,3.0_4.4,C,41.48
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-1-3.0-4.4,NA,3.0-4.4,4/1/16,3.0_4.4,C,40.05
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-1-3.0-4.4,NA,3.0-4.4,4/1/16,3.0_4.4,C,33.04
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-1-3.0-4.4,NA,3.0-4.4,4/1/16,3.0_4.4,C,40.26
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-2-3.0-4.4,NA,3.0-4.4,4/1/16,3.0_4.4,C,39.42
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-2-3.0-4.4,NA,3.0-4.4,4/1/16,3.0_4.4,C,44.05
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-2-3.0-4.4,NA,3.0-4.4,4/1/16,3.0_4.4,C,36.18
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-2-3.0-4.4,NA,3.0-4.4,4/1/16,3.0_4.4,C,30.7
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-3-3.0-4.4,NA,3.0-4.4,4/1/16,3.0_4.4,C,49.88
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-3-3.0-4.4,NA,3.0-4.4,4/1/16,3.0_4.4,C,55.34
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-3-3.0-4.4,NA,3.0-4.4,4/1/16,3.0_4.4,C,56.45
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-3-3.0-4.4,NA,3.0-4.4,4/1/16,3.0_4.4,C,50.8
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-4-3.0-4.4,NA,3.0-4.4,4/1/16,3.0_4.4,C,58.53
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-4-3.0-4.4,NA,3.0-4.4,4/1/16,3.0_4.4,C,49.56
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-4-3.0-4.4,NA,3.0-4.4,4/1/16,3.0_4.4,C,54.02
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-4-3.0-4.4,NA,3.0-4.4,4/1/16,3.0_4.4,C,57.68
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-5-4.5-4.9,NA,4.5-4.9,4/1/16,3.0_4.4,C,66.34
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-5-4.5-4.9,NA,4.5-4.9,4/1/16,3.0_4.4,C,50.82
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-5-4.5-4.9,NA,4.5-4.9,4/1/16,3.0_4.4,C,68.9
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-5-4.5-4.9,NA,4.5-4.9,4/1/16,3.0_4.4,C,66.31
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-6-4.5-4.9,NA,4.5-4.9,4/1/16,3.0_4.4,C,63.97
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-6-4.5-4.9,NA,4.5-4.9,4/1/16,3.0_4.4,C,54.65
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-6-4.5-4.9,NA,4.5-4.9,4/1/16,3.0_4.4,C,56.94
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-6-4.5-4.9,NA,4.5-4.9,4/1/16,3.0_4.4,C,51.65
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-7-4.5-4.9,NA,4.5-4.9,4/1/16,3.0_4.4,C,62.86
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-7-4.5-4.9,NA,4.5-4.9,4/1/16,3.0_4.4,C,65.51
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-7-4.5-4.9,NA,4.5-4.9,4/1/16,3.0_4.4,C,55.75
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-7-4.5-4.9,NA,4.5-4.9,4/1/16,3.0_4.4,C,69.41
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-8-4.5-4.9,NA,4.5-4.9,4/1/16,3.0_4.4,C,51.54
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-8-4.5-4.9,NA,4.5-4.9,4/1/16,3.0_4.4,C,60.68
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-8-4.5-4.9,NA,4.5-4.9,4/1/16,3.0_4.4,C,51.02
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-8-4.5-4.9,NA,4.5-4.9,4/1/16,3.0_4.4,C,62.89
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-9-5.0-6.0,NA,5.0-6.0,4/1/16,3.0_4.4,C,60.02
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-9-5.0-6.0,NA,5.0-6.0,4/1/16,3.0_4.4,C,59.35
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-9-5.0-6.0,NA,5.0-6.0,4/1/16,3.0_4.4,C,59.85
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-9-5.0-6.0,NA,5.0-6.0,4/1/16,3.0_4.4,C,62.46
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-10-5.0-6.0,NA,5.0-6.0,4/1/16,3.0_4.4,C,49.68
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-10-5.0-6.0,NA,5.0-6.0,4/1/16,3.0_4.4,C,49.21
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-10-5.0-6.0,NA,5.0-6.0,4/1/16,3.0_4.4,C,50.76
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-10-5.0-6.0,NA,5.0-6.0,4/1/16,3.0_4.4,C,50.29
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-11-5.0-6.0,NA,5.0-6.0,4/1/16,3.0_4.4,C,63.89
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-11-5.0-6.0,NA,5.0-6.0,4/1/16,3.0_4.4,C,59.07
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-11-5.0-6.0,NA,5.0-6.0,4/1/16,3.0_4.4,C,54.73
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-11-5.0-6.0,NA,5.0-6.0,4/1/16,3.0_4.4,C,53.31
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-12-5.0-6.0,NA,5.0-6.0,4/1/16,3.0_4.4,C,64.01
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-12-5.0-6.0,NA,5.0-6.0,4/1/16,3.0_4.4,C,59.46
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-12-5.0-6.0,NA,5.0-6.0,4/1/16,3.0_4.4,C,62.97
2016,C,1-Apr,4,1,B,Non,Silt Loam,DL-12-5.0-6.0,NA,5.0-6.0,4/1/16,3.0_4.4,C,52.71
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-1-3.0-4.4,NA,3.0-4.4,4/15/16,3.0_4.4,C,39.32
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-1-3.0-4.4,NA,3.0-4.4,4/15/16,3.0_4.4,C,37.55
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-1-3.0-4.4,NA,3.0-4.4,4/15/16,3.0_4.4,C,36.75
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-1-3.0-4.4,NA,3.0-4.4,4/15/16,3.0_4.4,C,35.64
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-2-3.0-4.4,NA,3.0-4.4,4/15/16,3.0_4.4,C,38.51
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-2-3.0-4.4,NA,3.0-4.4,4/15/16,3.0_4.4,C,38.65
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-2-3.0-4.4,NA,3.0-4.4,4/15/16,3.0_4.4,C,34.04
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-2-3.0-4.4,NA,3.0-4.4,4/15/16,3.0_4.4,C,21.47
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-3-3.0-4.4,NA,3.0-4.4,4/15/16,3.0_4.4,C,49.05
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-3-3.0-4.4,NA,3.0-4.4,4/15/16,3.0_4.4,C,47.86
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-3-3.0-4.4,NA,3.0-4.4,4/15/16,3.0_4.4,C,43.15
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-3-3.0-4.4,NA,3.0-4.4,4/15/16,3.0_4.4,C,46.69
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-4-3.0-4.4,NA,3.0-4.4,4/15/16,3.0_4.4,C,49.42
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-4-3.0-4.4,NA,3.0-4.4,4/15/16,3.0_4.4,C,48.79
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-4-3.0-4.4,NA,3.0-4.4,4/15/16,3.0_4.4,C,40.89
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-4-3.0-4.4,NA,3.0-4.4,4/15/16,3.0_4.4,C,43.87
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-5-4.5-4.9,NA,4.5-4.9,4/15/16,3.0_4.4,C,54.71
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-5-4.5-4.9,NA,4.5-4.9,4/15/16,3.0_4.4,C,59.23
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-5-4.5-4.9,NA,4.5-4.9,4/15/16,3.0_4.4,C,58.39
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-5-4.5-4.9,NA,4.5-4.9,4/15/16,3.0_4.4,C,51.34
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-6-4.5-4.9,NA,4.5-4.9,4/15/16,3.0_4.4,C,44.52
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-6-4.5-4.9,NA,4.5-4.9,4/15/16,3.0_4.4,C,44.1
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-6-4.5-4.9,NA,4.5-4.9,4/15/16,3.0_4.4,C,32.65
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-6-4.5-4.9,NA,4.5-4.9,4/15/16,3.0_4.4,C,39.34
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-7-4.5-4.9,NA,4.5-4.9,4/15/16,3.0_4.4,C,56.61
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-7-4.5-4.9,NA,4.5-4.9,4/15/16,3.0_4.4,C,54.96
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-7-4.5-4.9,NA,4.5-4.9,4/15/16,3.0_4.4,C,54.79
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-7-4.5-4.9,NA,4.5-4.9,4/15/16,3.0_4.4,C,53.33
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-8-4.5-4.9,NA,4.5-4.9,4/15/16,3.0_4.4,C,49.84
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-8-4.5-4.9,NA,4.5-4.9,4/15/16,3.0_4.4,C,49.28
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-8-4.5-4.9,NA,4.5-4.9,4/15/16,3.0_4.4,C,45.3
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-8-4.5-4.9,NA,4.5-4.9,4/15/16,3.0_4.4,C,35.12
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-9-5.0-6.0,NA,5.0-6.0,4/15/16,3.0_4.4,C,52.94
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-9-5.0-6.0,NA,5.0-6.0,4/15/16,3.0_4.4,C,55.65
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-9-5.0-6.0,NA,5.0-6.0,4/15/16,3.0_4.4,C,52.59
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-9-5.0-6.0,NA,5.0-6.0,4/15/16,3.0_4.4,C,46.96
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-10-5.0-6.0,NA,5.0-6.0,4/15/16,3.0_4.4,C,43.45
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-10-5.0-6.0,NA,5.0-6.0,4/15/16,3.0_4.4,C,45.87
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-10-5.0-6.0,NA,5.0-6.0,4/15/16,3.0_4.4,C,38.37
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-10-5.0-6.0,NA,5.0-6.0,4/15/16,3.0_4.4,C,43.46
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-11-5.0-6.0,NA,5.0-6.0,4/15/16,3.0_4.4,C,53.3
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-11-5.0-6.0,NA,5.0-6.0,4/15/16,3.0_4.4,C,53.77
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-11-5.0-6.0,NA,5.0-6.0,4/15/16,3.0_4.4,C,50.53
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-11-5.0-6.0,NA,5.0-6.0,4/15/16,3.0_4.4,C,49.43
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-12-5.0-6.0,NA,5.0-6.0,4/15/16,3.0_4.4,C,48.78
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-12-5.0-6.0,NA,5.0-6.0,4/15/16,3.0_4.4,C,47.57
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-12-5.0-6.0,NA,5.0-6.0,4/15/16,3.0_4.4,C,49.69
2016,C,15-Apr,4,15,C,Non,Silt Loam,DL-12-5.0-6.0,NA,5.0-6.0,4/15/16,3.0_4.4,C,54.01
2016,C,1-May,5,1,D,Non,Silt Loam,DL-1-3.0-4.4,NA,3.0-4.4,5/1/16,3.0_4.4,C,43.73
2016,C,1-May,5,1,D,Non,Silt Loam,DL-1-3.0-4.4,NA,3.0-4.4,5/1/16,3.0_4.4,C,40.19
2016,C,1-May,5,1,D,Non,Silt Loam,DL-1-3.0-4.4,NA,3.0-4.4,5/1/16,3.0_4.4,C,46.28
2016,C,1-May,5,1,D,Non,Silt Loam,DL-1-3.0-4.4,NA,3.0-4.4,5/1/16,3.0_4.4,C,43.73
2016,C,1-May,5,1,D,Non,Silt Loam,DL-2-3.0-4.4,NA,3.0-4.4,5/1/16,3.0_4.4,C,38.08
2016,C,1-May,5,1,D,Non,Silt Loam,DL-2-3.0-4.4,NA,3.0-4.4,5/1/16,3.0_4.4,C,39.9
2016,C,1-May,5,1,D,Non,Silt Loam,DL-2-3.0-4.4,NA,3.0-4.4,5/1/16,3.0_4.4,C,47.38
2016,C,1-May,5,1,D,Non,Silt Loam,DL-2-3.0-4.4,NA,3.0-4.4,5/1/16,3.0_4.4,C,38.82
2016,C,1-May,5,1,D,Non,Silt Loam,DL-3-3.0-4.4,NA,3.0-4.4,5/1/16,3.0_4.4,C,44.26
2016,C,1-May,5,1,D,Non,Silt Loam,DL-3-3.0-4.4,NA,3.0-4.4,5/1/16,3.0_4.4,C,52.61
2016,C,1-May,5,1,D,Non,Silt Loam,DL-3-3.0-4.4,NA,3.0-4.4,5/1/16,3.0_4.4,C,49.63
2016,C,1-May,5,1,D,Non,Silt Loam,DL-3-3.0-4.4,NA,3.0-4.4,5/1/16,3.0_4.4,C,46.98
2016,C,1-May,5,1,D,Non,Silt Loam,DL-4-3.0-4.4,NA,3.0-4.4,5/1/16,3.0_4.4,C,49.63
2016,C,1-May,5,1,D,Non,Silt Loam,DL-4-3.0-4.4,NA,3.0-4.4,5/1/16,3.0_4.4,C,39.38
2016,C,1-May,5,1,D,Non,Silt Loam,DL-4-3.0-4.4,NA,3.0-4.4,5/1/16,3.0_4.4,C,51.41
2016,C,1-May,5,1,D,Non,Silt Loam,DL-4-3.0-4.4,NA,3.0-4.4,5/1/16,3.0_4.4,C,41.92
2016,C,1-May,5,1,D,Non,Silt Loam,DL-5-4.5-4.9,NA,4.5-4.9,5/1/16,3.0_4.4,C,52.78
2016,C,1-May,5,1,D,Non,Silt Loam,DL-5-4.5-4.9,NA,4.5-4.9,5/1/16,3.0_4.4,C,50.15
2016,C,1-May,5,1,D,Non,Silt Loam,DL-5-4.5-4.9,NA,4.5-4.9,5/1/16,3.0_4.4,C,51.12
2016,C,1-May,5,1,D,Non,Silt Loam,DL-5-4.5-4.9,NA,4.5-4.9,5/1/16,3.0_4.4,C,55.99
2016,C,1-May,5,1,D,Non,Silt Loam,DL-6-4.5-4.9,NA,4.5-4.9,5/1/16,3.0_4.4,C,33.38
2016,C,1-May,5,1,D,Non,Silt Loam,DL-6-4.5-4.9,NA,4.5-4.9,5/1/16,3.0_4.4,C,32.57
2016,C,1-May,5,1,D,Non,Silt Loam,DL-6-4.5-4.9,NA,4.5-4.9,5/1/16,3.0_4.4,C,37.93
2016,C,1-May,5,1,D,Non,Silt Loam,DL-6-4.5-4.9,NA,4.5-4.9,5/1/16,3.0_4.4,C,36.95
2016,C,1-May,5,1,D,Non,Silt Loam,DL-7-4.5-4.9,NA,4.5-4.9,5/1/16,3.0_4.4,C,51.21
2016,C,1-May,5,1,D,Non,Silt Loam,DL-7-4.5-4.9,NA,4.5-4.9,5/1/16,3.0_4.4,C,48.9
2016,C,1-May,5,1,D,Non,Silt Loam,DL-7-4.5-4.9,NA,4.5-4.9,5/1/16,3.0_4.4,C,57.28
2016,C,1-May,5,1,D,Non,Silt Loam,DL-7-4.5-4.9,NA,4.5-4.9,5/1/16,3.0_4.4,C,51.84
2016,C,1-May,5,1,D,Non,Silt Loam,DL-8-4.5-4.9,NA,4.5-4.9,5/1/16,3.0_4.4,C,40.72
2016,C,1-May,5,1,D,Non,Silt Loam,DL-8-4.5-4.9,NA,4.5-4.9,5/1/16,3.0_4.4,C,32.52
2016,C,1-May,5,1,D,Non,Silt Loam,DL-8-4.5-4.9,NA,4.5-4.9,5/1/16,3.0_4.4,C,42.92
2016,C,1-May,5,1,D,Non,Silt Loam,DL-8-4.5-4.9,NA,4.5-4.9,5/1/16,3.0_4.4,C,35.23
2016,C,1-May,5,1,D,Non,Silt Loam,DL-9-5.0-6.0,NA,5.0-6.0,5/1/16,3.0_4.4,C,52.84
2016,C,1-May,5,1,D,Non,Silt Loam,DL-9-5.0-6.0,NA,5.0-6.0,5/1/16,3.0_4.4,C,51.19
2016,C,1-May,5,1,D,Non,Silt Loam,DL-9-5.0-6.0,NA,5.0-6.0,5/1/16,3.0_4.4,C,52.49
2016,C,1-May,5,1,D,Non,Silt Loam,DL-9-5.0-6.0,NA,5.0-6.0,5/1/16,3.0_4.4,C,41.67
2016,C,1-May,5,1,D,Non,Silt Loam,DL-10-5.0-6.0,NA,5.0-6.0,5/1/16,3.0_4.4,C,42.47
2016,C,1-May,5,1,D,Non,Silt Loam,DL-10-5.0-6.0,NA,5.0-6.0,5/1/16,3.0_4.4,C,34.3
2016,C,1-May,5,1,D,Non,Silt Loam,DL-10-5.0-6.0,NA,5.0-6.0,5/1/16,3.0_4.4,C,36.75
2016,C,1-May,5,1,D,Non,Silt Loam,DL-10-5.0-6.0,NA,5.0-6.0,5/1/16,3.0_4.4,C,30.66
2016,C,1-May,5,1,D,Non,Silt Loam,DL-11-5.0-6.0,NA,5.0-6.0,5/1/16,3.0_4.4,C,51.18
2016,C,1-May,5,1,D,Non,Silt Loam,DL-11-5.0-6.0,NA,5.0-6.0,5/1/16,3.0_4.4,C,51.18
2016,C,1-May,5,1,D,Non,Silt Loam,DL-11-5.0-6.0,NA,5.0-6.0,5/1/16,3.0_4.4,C,50.27
2016,C,1-May,5,1,D,Non,Silt Loam,DL-11-5.0-6.0,NA,5.0-6.0,5/1/16,3.0_4.4,C,49.81
2016,C,1-May,5,1,D,Non,Silt Loam,DL-12-5.0-6.0,NA,5.0-6.0,5/1/16,3.0_4.4,C,50.54
2016,C,1-May,5,1,D,Non,Silt Loam,DL-12-5.0-6.0,NA,5.0-6.0,5/1/16,3.0_4.4,C,48.9
2016,C,1-May,5,1,D,Non,Silt Loam,DL-12-5.0-6.0,NA,5.0-6.0,5/1/16,3.0_4.4,C,47.69
2016,C,1-May,5,1,D,Non,Silt Loam,DL-12-5.0-6.0,NA,5.0-6.0,5/1/16,3.0_4.4,C,49.03
2016,C,15-May,5,15,D,Non,Silt Loam,DL-1-3.0-4.4,NA,3.0-4.4,5/15/16,3.0_4.4,C,43.27
2016,C,15-May,5,15,D,Non,Silt Loam,DL-1-3.0-4.4,NA,3.0-4.4,5/15/16,3.0_4.4,C,42.2
2016,C,15-May,5,15,D,Non,Silt Loam,DL-1-3.0-4.4,NA,3.0-4.4,5/15/16,3.0_4.4,C,40.08
2016,C,15-May,5,15,D,Non,Silt Loam,DL-1-3.0-4.4,NA,3.0-4.4,5/15/16,3.0_4.4,C,37.62
2016,C,15-May,5,15,D,Non,Silt Loam,DL-2-3.0-4.4,NA,3.0-4.4,5/15/16,3.0_4.4,C,39.99
2016,C,15-May,5,15,D,Non,Silt Loam,DL-2-3.0-4.4,NA,3.0-4.4,5/15/16,3.0_4.4,C,43.48
2016,C,15-May,5,15,D,Non,Silt Loam,DL-2-3.0-4.4,NA,3.0-4.4,5/15/16,3.0_4.4,C,40.83
2016,C,15-May,5,15,D,Non,Silt Loam,DL-2-3.0-4.4,NA,3.0-4.4,5/15/16,3.0_4.4,C,32.86
2016,C,15-May,5,15,D,Non,Silt Loam,DL-3-3.0-4.4,NA,3.0-4.4,5/15/16,3.0_4.4,C,40.34
2016,C,15-May,5,15,D,Non,Silt Loam,DL-3-3.0-4.4,NA,3.0-4.4,5/15/16,3.0_4.4,C,40.54
2016,C,15-May,5,15,D,Non,Silt Loam,DL-3-3.0-4.4,NA,3.0-4.4,5/15/16,3.0_4.4,C,41.27
2016,C,15-May,5,15,D,Non,Silt Loam,DL-3-3.0-4.4,NA,3.0-4.4,5/15/16,3.0_4.4,C,41.48
2016,C,15-May,5,15,D,Non,Silt Loam,DL-4-3.0-4.4,NA,3.0-4.4,5/15/16,3.0_4.4,C,42.2
2016,C,15-May,5,15,D,Non,Silt Loam,DL-4-3.0-4.4,NA,3.0-4.4,5/15/16,3.0_4.4,C,50.81
2016,C,15-May,5,15,D,Non,Silt Loam,DL-4-3.0-4.4,NA,3.0-4.4,5/15/16,3.0_4.4,C,42.36
2016,C,15-May,5,15,D,Non,Silt Loam,DL-4-3.0-4.4,NA,3.0-4.4,5/15/16,3.0_4.4,C,47.51
2016,C,15-May,5,15,D,Non,Silt Loam,DL-5-4.5-4.9,NA,4.5-4.9,5/15/16,3.0_4.4,C,51.31
2016,C,15-May,5,15,D,Non,Silt Loam,DL-5-4.5-4.9,NA,4.5-4.9,5/15/16,3.0_4.4,C,50.28
2016,C,15-May,5,15,D,Non,Silt Loam,DL-5-4.5-4.9,NA,4.5-4.9,5/15/16,3.0_4.4,C,52.36
2016,C,15-May,5,15,D,Non,Silt Loam,DL-5-4.5-4.9,NA,4.5-4.9,5/15/16,3.0_4.4,C,55.59
2016,C,15-May,5,15,D,Non,Silt Loam,DL-6-4.5-4.9,NA,4.5-4.9,5/15/16,3.0_4.4,C,41.91
2016,C,15-May,5,15,D,Non,Silt Loam,DL-6-4.5-4.9,NA,4.5-4.9,5/15/16,3.0_4.4,C,35.12
2016,C,15-May,5,15,D,Non,Silt Loam,DL-6-4.5-4.9,NA,4.5-4.9,5/15/16,3.0_4.4,C,36.58
2016,C,15-May,5,15,D,Non,Silt Loam,DL-6-4.5-4.9,NA,4.5-4.9,5/15/16,3.0_4.4,C,34.96
2016,C,15-May,5,15,D,Non,Silt Loam,DL-7-4.5-4.9,NA,4.5-4.9,5/15/16,3.0_4.4,C,35.29
2016,C,15-May,5,15,D,Non,Silt Loam,DL-7-4.5-4.9,NA,4.5-4.9,5/15/16,3.0_4.4,C,43.74
